variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_a_iso,256,8,32,3,sub_4,46143,5913,0.4287,0.277,0.9581,0.0192,14656,88.64,0.1379,1
hier_a_iso,256,8,32,3,sub_5,46143,5913,0.4287,0.273,0.9891,0.0131,14656,88.46,0.1379,1
hier_a_iso,256,8,32,3,sub_6,46143,5913,0.4287,0.2782,0.9588,0.0116,14656,88.52,0.1379,1
hier_a_iso,256,8,32,3,sub_7,46143,5913,0.4287,0.2759,0.9717,0.0117,14656,88.51,0.1379,1
hier_a_iso,256,8,32,3,glue,18642,4245,0.4815,0.374,0.5027,0.0121,14656,62.7,0.1379,1
hier_a_iso,512,2,256,1,sub_0,402636,54083,2.5467,0.6809,6.6993,0.0153,14656,592.38,0.0738,1
hier_a_iso,512,2,256,1,sub_1,402636,54083,2.5467,0.7297,6.6532,0.0185,14656,592.33,0.0738,1
hier_a_iso,512,2,256,1,glue,15414,6037,0.7561,0.7657,0.4888,0.0168,14656,173.65,0.0738,1
hier_a_iso,512,2,256,2,sub_0,402636,54083,2.5467,0.7108,6.727,0.0137,14656,592.22,0.0792,1
hier_a_iso,512,2,256,2,sub_1,402636,54083,2.5467,0.7176,6.6354,0.018,14656,592.29,0.0792,1
hier_a_iso,512,2,256,2,glue,15414,6037,0.7561,0.7716,0.4794,0.0256,14656,173.7,0.0792,1
hier_a_iso,512,2,256,3,sub_0,402636,54083,2.5467,0.6988,6.7335,0.0136,14656,592.33,0.0718,1
hier_a_iso,512,2,256,3,sub_1,402636,54083,2.5467,0.7286,6.6465,0.0165,14656,592.34,0.0718,1
hier_a_iso,512,2,256,3,glue,15414,6037,0.7561,0.7771,0.4723,0.0224,14656,173.39,0.0718,1
hier_a_iso,512,4,128,1,sub_0,201964,26947,1.4022,0.3935,3.5294,0.0139,14656,307.0,0.095,1
hier_a_iso,512,4,128,1,sub_1,201964,26947,1.4022,0.4419,3.523,0.0171,14656,307.07,0.095,1
hier_a_iso,512,4,128,1,sub_2,201964,26947,1.4022,0.4414,3.5111,0.0199,14656,306.89,0.095,1
hier_a_iso,512,4,128,1,sub_3,201964,26947,1.4022,0.4445,3.5049,0.0192,14656,306.69,0.095,1
hier_a_iso,512,4,128,1,glue,18526,6437,0.8881,0.742,0.6101,0.0187,14656,173.81,0.095,1
hier_a_iso,512,4,128,2,sub_0,201964,26947,1.4022,0.4138,3.6239,0.0138,14656,307.03,0.097,1
hier_a_iso,512,4,128,2,sub_1,201964,26947,1.4022,0.4517,3.5143,0.0131,14656,307.03,0.097,1
hier_a_iso,512,4,128,2,sub_2,201964,26947,1.4022,0.4493,3.5013,0.0132,14656,307.02,0.097,1
hier_a_iso,512,4,128,2,sub_3,201964,26947,1.4022,0.455,3.5082,0.0126,14656,307.16,0.097,1
hier_a_iso,512,4,128,2,glue,18526,6437,0.8881,0.7351,0.6076,0.0163,14656,173.76,0.097,1
hier_a_iso,512,4,128,3,sub_0,201964,26947,1.4022,0.4144,3.6299,0.0144,14656,306.77,0.0899,1
hier_a_iso,512,4,128,3,sub_1,201964,26947,1.4022,0.4448,3.5273,0.0134,14656,306.84,0.0899,1
